ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
48440,43.2215,27.9285,RIPEAtlas,,43.2156425161,27.8952892646,Varna,Varna,BG,False,2024-05-24
6830,48.1615,17.0885,RIPEAtlas,,48.15001833,17.1169807522,Bratislava,Bratislavský,SK,False,2024-05-24
21928,40.8875,-74.6805,RIPEAtlas,,40.9199945262,-74.1700053321,Paterson,New Jersey,US,False,2024-05-24
49920,48.9095,2.3595,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
3320,51.7805,14.3095,RIPEAtlas,,51.7704174999,14.3299674059,Cottbus,Brandenburg,DE,False,2024-05-24
210278,45.6905,9.3995,RIPEAtlas,,45.70040041,9.66999344752,Bergamo,Lombardia,IT,False,2024-05-24
33962,56.8315,60.6395,RIPEAtlas,,56.8500299267,60.5999596749,Yekaterinburg,Sverdlovsk,RU,False,2024-05-24
31898,39.0175,-77.5405,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
31898,39.0185,-77.5405,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
30844,-17.3505,30.2095,RIPEAtlas,,-17.3596264457,30.1800076891,Chinhoyi,Mashonaland West,ZW,False,2024-05-24
203591,42.1595,12.5995,RIPEAtlas,,41.8959556265,12.4832584215,Rome,Lazio,IT,False,2024-05-24
8151,19.3705,-99.1605,RIPEAtlas,,19.4424424428,-99.1309882017,Mexico City,Distrito Federal,MX,False,2024-05-24
10143,-35.2785,149.1395,RIPEAtlas,,-35.2830285454,149.129026244,Canberra,Australian Capital Territory,AU,False,2024-05-24
53667,49.7875,6.0905,RIPEAtlas,,49.8833010509,6.16670155545,Diekirch,Diekirch,LU,False,2024-05-24
12322,45.9775,4.7305,RIPEAtlas,,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,False,2024-05-24
5410,45.7815,4.7805,RIPEAtlas,,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,False,2024-05-24
9829,12.6815,79.9905,RIPEAtlas,,12.8337243845,79.7166739491,Kanchipuram,Tamil Nadu,IN,False,2024-05-24
3209,51.0475,13.7605,RIPEAtlas,,51.0499705191,13.7500028063,Dresden,Sachsen,DE,False,2024-05-24
16276,50.6875,3.1805,RIPEAtlas,,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,False,2024-05-24
24940,49.4485,11.0805,RIPEAtlas,,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,False,2024-05-24
15594,51.2115,6.7595,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
12874,41.9075,12.4495,RIPEAtlas,,41.9000122264,12.4478083889,Vatican City,Lazio,VA,False,2024-05-24
28728,47.0895,17.8995,RIPEAtlas,,47.0909971373,17.9109995685,Veszprém,Veszprém,HU,False,2024-05-24
22047,-23.6595,-70.4005,RIPEAtlas,,-23.6499918429,-70.4000028907,Antofagasta,Antofagasta,CL,False,2024-05-24
5466,53.3585,-6.1995,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2024-05-24
1213,53.3805,-6.5995,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2024-05-24
10094,4.9015,114.9405,RIPEAtlas,,4.88333111462,114.933284057,Bandar Seri Begawan,Brunei and Muara,BN,False,2024-05-24
12252,-12.0925,-77.0695,RIPEAtlas,,-12.0480126761,-77.0500620948,Lima,Lima,PE,False,2024-05-24
8426,48.9115,2.3705,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
1213,53.3405,-6.2485,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2024-05-24
20845,47.3885,18.9015,RIPEAtlas,,47.5000063264,19.0833206774,Budapest,Budapest,HU,False,2024-05-24
3320,48.6085,9.5515,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
12392,50.7405,5.5615,RIPEAtlas,,50.6299961539,5.58001053734,Liège,Liege,BE,False,2024-05-24
29314,52.3375,21.2275,RIPEAtlas,,52.2500006298,20.9999995511,Warsaw,Masovian,PL,False,2024-05-24
393552,40.1395,-105.1225,RIPEAtlas,,40.0384462678,-105.246092979,Boulder,Colorado,US,False,2024-05-24
206238,52.0215,5.5375,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2024-05-24
13178,51.6785,39.2085,RIPEAtlas,,51.7299806916,39.2699954821,Voronezh,Voronezh,RU,False,2024-05-24
7922,40.1195,-88.2615,RIPEAtlas,,40.1099922883,-88.2041874611,Urbana,Illinois,US,False,2024-05-24
51263,51.8975,0.7785,RIPEAtlas,,51.5500175162,0.71999710959,Southend-on-Sea,Southend-on-Sea,GB,False,2024-05-24
16019,50.1685,12.6385,RIPEAtlas,,50.8299839468,12.9199759508,Chemnitz,Sachsen,DE,False,2024-05-24
7418,-33.3695,-70.6405,RIPEAtlas,,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,False,2024-05-24
3215,48.8315,1.9995,RIPEAtlas,,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,False,2024-05-24
2860,40.1975,-8.4095,RIPEAtlas,,40.2003743683,-8.41668033999,Coimbra,Coimbra,PT,False,2024-05-24
12969,64.1085,-21.8595,RIPEAtlas,,64.1500236197,-21.9500144872,Reykjavík,Suðurnes,IS,False,2024-05-24
15557,48.1005,-1.5995,RIPEAtlas,,48.1000213817,-1.67001204569,Rennes,Bretagne,FR,False,2024-05-24
7922,26.2385,-81.7585,RIPEAtlas,,26.1420593455,-81.7949921079,Naples,Florida,US,False,2024-05-24
2200,44.8215,-0.6085,RIPEAtlas,,44.8500130402,-0.59501306294,Bordeaux,Aquitaine,FR,False,2024-05-24
60294,53.3685,8.1015,RIPEAtlas,,53.1299985953,8.22000443384,Oldenburg,Niedersachsen,DE,False,2024-05-24
7922,38.9695,-77.3385,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
25415,54.3105,10.1315,RIPEAtlas,,54.330390441,10.1300170478,Kiel,Schleswig-Holstein,DE,False,2024-05-24
200144,57.4915,12.0815,RIPEAtlas,,57.7500008333,12.0000321031,Göteborg,Västra Götaland,SE,False,2024-05-24
15435,51.9075,4.5975,RIPEAtlas,,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,False,2024-05-24
50266,52.7795,6.9275,RIPEAtlas,,53.0000010924,6.55000258464,Assen,Drenthe,NL,False,2024-05-24
1136,52.3305,4.9575,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
34984,39.8915,32.7975,RIPEAtlas,,39.9272385855,32.864391641,Ankara,Ankara,TR,False,2024-05-24
35819,24.6895,46.7175,RIPEAtlas,,24.6408331492,46.7727416573,Riyadh,Ar Riyad,SA,False,2024-05-24
8359,57.1305,65.4975,RIPEAtlas,,57.1400122265,65.5299946684,Tyumen,Tyumen'',RU,False,2024-05-24
60294,51.1705,6.6275,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
8473,56.8415,15.7775,RIPEAtlas,,56.6670178417,16.3665872789,Kalmar,Kalmar,SE,False,2024-05-24
3209,53.0675,8.7985,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2024-05-24
8708,46.5285,24.5585,RIPEAtlas,,46.5582033479,24.5578185615,Tirgu Mures,Mures,RO,False,2024-05-24
7922,42.5295,-83.7815,RIPEAtlas,,42.3003753856,-83.7199908872,Ann Arbor,Michigan,US,False,2024-05-24
12322,50.5295,2.3485,RIPEAtlas,,50.2833248078,2.78333369814,Arras,Nord-Pas-de-Calais,FR,False,2024-05-24
6877,49.4905,26.4385,RIPEAtlas,,49.424927591,27.0015453682,Khmelnytskyy,Khmel''nyts''kyy,UA,False,2024-05-24
33915,52.3285,4.9595,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
3320,53.5495,10.0595,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2024-05-24
3249,59.2995,24.4195,RIPEAtlas,,59.4338773795,24.7280407295,Tallinn,Harju,EE,False,2024-05-24
3320,53.5805,9.7495,RIPEAtlas,,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,False,2024-05-24
206238,52.0415,4.3095,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2024-05-24
3255,49.8085,24.0195,RIPEAtlas,,49.8349800813,24.0299954821,Lvov,L''viv,UA,False,2024-05-24
2200,48.8095,2.2295,RIPEAtlas,,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,False,2024-05-24
62227,51.5105,-0.0015,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
16300,56.0115,92.8695,RIPEAtlas,,56.0139827668,92.8660005279,Krasnoyarsk,Krasnoyarsk,RU,False,2024-05-24
4657,1.3495,103.8195,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
18663,37.9805,-121.3105,RIPEAtlas,,37.9581339712,-121.289739016,Stockton,California,US,False,2024-05-24
62173,35.6905,51.3905,RIPEAtlas,,35.6719427684,51.4243440336,Tehran,Tehran,IR,False,2024-05-24
270161,20.6185,-103.4285,RIPEAtlas,,20.6700160919,-103.330034222,Guadalajara,Jalisco,MX,False,2024-05-24
6871,51.1795,-0.1485,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
4764,-33.7405,150.9215,RIPEAtlas,,-33.5995137342,150.739987345,Richmond,New South Wales,AU,False,2024-05-24
38170,-32.9295,151.7815,RIPEAtlas,,-32.8453478813,151.815012166,Newcastle,New South Wales,AU,False,2024-05-24
20011,-33.9525,18.8475,RIPEAtlas,,-33.6995593071,18.9600207099,Paarl,Western Cape,ZA,False,2024-05-24
31138,54.3085,48.3875,RIPEAtlas,,54.3299770295,48.4100060616,Ulyanovsk,Ul''yanovsk,RU,False,2024-05-24
16591,39.1605,-94.8325,RIPEAtlas,,39.1135805169,-94.6301463771,Kansas City,Kansas,US,False,2024-05-24
38220,-33.8985,151.1975,RIPEAtlas,,-33.9200109672,151.185179809,Sydney,New South Wales,AU,False,2024-05-24
131583,-40.9485,175.6575,RIPEAtlas,,-40.9439198666,175.645646061,Masterton,Manawatu-Wanganui,NZ,False,2024-05-24
37100,-1.2925,36.8175,RIPEAtlas,,-1.28334674185,36.8166568591,Nairobi,Nairobi,KE,False,2024-05-24
12912,51.1095,20.3485,RIPEAtlas,,50.8903936962,20.660020303,Kielce,Swietokrzyskie,PL,False,2024-05-24
60162,56.0105,37.1485,RIPEAtlas,,56.1806909374,36.9808845609,Solnechnogorsk,Moskovsskaya,RU,False,2024-05-24
7922,37.7585,-122.4115,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2024-05-24
6327,49.2275,-124.0115,RIPEAtlas,,49.1460202127,-123.934291146,Nanaimo,British Columbia,CA,False,2024-05-24
42908,49.9675,14.0595,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
852,51.2995,-114.0305,RIPEAtlas,,51.0829917593,-114.079998212,Calgary,Alberta,CA,False,2024-05-24
378,32.0705,34.8395,RIPEAtlas,,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,False,2024-05-24
378,32.5105,34.9195,RIPEAtlas,,32.8204113963,34.980024779,Haifa,Haifa,IL,False,2024-05-24
852,49.1305,-123.1705,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2024-05-24
24961,51.2715,6.8195,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
29321,50.1285,14.4705,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
378,32.1115,34.8105,RIPEAtlas,,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,False,2024-05-24
378,31.7685,35.2015,RIPEAtlas,,31.7784078156,35.2066259346,Jerusalem,Jerusalem,IL,False,2024-05-24
15964,7.3415,13.5715,RIPEAtlas,,7.32036582329,13.579987344,Ngaoundéré,Adamaoua,CM,False,2024-05-24
6327,49.2515,-123.2325,RIPEAtlas,,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,False,2024-05-24
8881,49.7015,6.5675,RIPEAtlas,,49.6999981113,6.33330057452,Grevenmacher,Grevenmacher,LU,False,2024-05-24
5650,32.9495,-97.3025,RIPEAtlas,,32.7399770294,-97.3400380877,Ft. Worth,Texas,US,False,2024-05-24
29518,55.5915,13.0075,RIPEAtlas,,55.5833372183,13.0333023668,Malmö,Skåne,SE,False,2024-05-24
202032,45.8515,8.9475,RIPEAtlas,,45.8100061229,9.08000362004,Como,Lombardia,IT,False,2024-05-24
1403,45.4585,-73.5715,RIPEAtlas,,45.4999992056,-73.5832969581,Montréal,Québec,CA,False,2024-05-24
3215,44.2995,4.6085,RIPEAtlas,,43.8303853547,4.35000809593,Nîmes,Languedoc-Roussillon,FR,False,2024-05-24
11727,44.1795,-81.6315,RIPEAtlas,,44.7336893911,-81.1333012306,Wiarton,Ontario,CA,False,2024-05-24
8788,50.4215,30.6885,RIPEAtlas,,50.4943196809,30.7809012438,Brovary,Kiev,UA,False,2024-05-24
2119,63.3675,10.3395,RIPEAtlas,,63.4166575309,10.4166662177,Trondheim,Sør-Trøndelag,NO,False,2024-05-24
3352,40.3395,-3.8205,RIPEAtlas,,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,False,2024-05-24
7679,33.8775,130.8815,RIPEAtlas,,33.8703989858,130.820014607,Kitakyūshū,Fukuoka,JP,False,2024-05-24
39668,44.1875,28.6275,RIPEAtlas,,44.2026623729,28.6099743232,Constanța,Constanta,RO,False,2024-05-24
3215,47.9085,1.9375,RIPEAtlas,,47.900421162,1.90002844098,Orléans,Centre,FR,False,2024-05-24
31827,37.2615,-80.4125,RIPEAtlas,,37.2294187612,-80.414197837,Blacksburg,Virginia,US,False,2024-05-24
3320,48.5985,8.8685,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
12874,43.8785,8.0185,RIPEAtlas,,43.7396456879,7.40691317347,Monaco,,MC,False,2024-05-24
5432,51.3115,4.8885,RIPEAtlas,,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,False,2024-05-24
15704,36.6015,-4.5215,RIPEAtlas,,36.7204059032,-4.41999922832,Málaga,Andalucía,ES,False,2024-05-24
61110,49.7475,13.3785,RIPEAtlas,,49.7404380484,13.3600007718,Pizen,Karlovarský,CZ,False,2024-05-24
52039,48.1195,-1.6285,RIPEAtlas,,48.1000213817,-1.67001204569,Rennes,Bretagne,FR,False,2024-05-24
21473,49.5095,8.5315,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2024-05-24
4764,-38.2395,146.4015,RIPEAtlas,,-38.1995947075,146.530011759,Traralgon,Victoria,AU,False,2024-05-24
21473,49.4305,8.3615,RIPEAtlas,,49.5003751822,8.47001501327,Mannheim,Baden-Württemberg,DE,False,2024-05-24
17054,40.4315,-80.0385,RIPEAtlas,,40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,False,2024-05-24
36444,42.4515,-83.2585,RIPEAtlas,,42.6518526398,-83.290223838,Pontiac,Michigan,US,False,2024-05-24
20612,47.4275,8.5615,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
42473,25.0285,55.1915,RIPEAtlas,,24.976239033,55.0107401111,Jabal Ali,Dubay,AE,False,2024-05-24
264811,10.2385,-61.3685,RIPEAtlas,,10.2804616626,-61.459376784,San Fernando,San Fernando,TT,False,2024-05-24
39534,43.5395,1.5215,RIPEAtlas,,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,False,2024-05-24
5539,48.1405,11.5315,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
22894,25.7715,-100.1885,RIPEAtlas,,25.6699951365,-100.329984784,Monterrey,Nuevo León,MX,False,2024-05-24
202196,52.3375,4.8275,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
31287,42.6685,23.3975,RIPEAtlas,,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,False,2024-05-24
202196,51.5195,-0.6325,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2024-05-24
22894,25.7805,-100.1825,RIPEAtlas,,25.6699951365,-100.329984784,Monterrey,Nuevo León,MX,False,2024-05-24
55002,47.6205,-122.3625,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
36236,33.4215,-112.0125,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2024-05-24
36236,32.8415,-96.8825,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2024-05-24
22548,-23.6525,-46.7325,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2024-05-24
55002,37.2375,-121.7825,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
34549,50.1385,8.7375,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
3236,46.9795,31.9875,RIPEAtlas,,46.9677390738,31.984341999,Mykolayiv,Mykolayiv,UA,False,2024-05-24
48112,44.4205,26.0975,RIPEAtlas,,44.4333718049,26.099946654,Bucharest,Bucharest,RO,False,2024-05-24
17054,39.9615,-86.1525,RIPEAtlas,,39.7499884227,-86.1700480568,Indianapolis,Indiana,US,False,2024-05-24
42473,19.3975,-99.2715,RIPEAtlas,,19.4424424428,-99.1309882017,Mexico City,Distrito Federal,MX,False,2024-05-24
41000,53.4685,-2.2915,RIPEAtlas,,53.5004152619,-2.24798710266,Manchester,Manchester,GB,False,2024-05-24
50178,46.4995,11.3485,RIPEAtlas,,46.5004290966,11.3600194892,Bolzano,Trentino-Alto Adige,IT,False,2024-05-24
2497,35.7295,139.7185,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
59795,55.7305,12.3785,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2024-05-24
32425,37.7015,-77.4415,RIPEAtlas,,37.5500193472,-77.4499860043,Richmond,Virginia,US,False,2024-05-24
48292,40.9815,29.0985,RIPEAtlas,,41.1049961538,29.0100015856,Istanbul,Istanbul,TR,False,2024-05-24
41405,45.8075,4.7685,RIPEAtlas,,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,False,2024-05-24
50999,22.3075,39.1085,RIPEAtlas,,21.5168894643,39.2191975492,Jeddah,Makkah,SA,False,2024-05-24
34878,49.0085,8.4085,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2024-05-24
206479,50.1385,8.7385,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
20473,47.6095,-122.3415,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
35574,45.3795,9.1585,RIPEAtlas,,45.4699751984,9.20500890976,Milan,Lombardia,IT,False,2024-05-24
20473,40.5605,-74.4815,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
20473,32.7905,-96.7915,RIPEAtlas,,32.8200238231,-96.8400169289,Dallas,Texas,US,False,2024-05-24
51859,44.8015,20.4585,RIPEAtlas,,44.8186454458,20.4679906806,Belgrade,Grad Beograd,RS,False,2024-05-24
55002,50.1015,8.5885,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
60396,55.6875,13.2095,RIPEAtlas,,55.5833372183,13.0333023668,Malmö,Skåne,SE,False,2024-05-24
16347,48.6985,6.1395,RIPEAtlas,,48.6836808462,6.20002437198,Nancy,Lorraine,FR,False,2024-05-24
61174,47.3995,8.6195,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
36236,51.5205,-0.1005,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
35065,51.4005,12.3995,RIPEAtlas,,51.3354052929,12.4099812405,Leipzig,Sachsen,DE,False,2024-05-24
48854,56.0715,9.9795,RIPEAtlas,,56.1572039989,10.2106839586,Århus,Midtjylland,DK,False,2024-05-24
35574,41.8675,12.4795,RIPEAtlas,,41.8959556265,12.4832584215,Rome,Lazio,IT,False,2024-05-24
55002,51.5175,-0.6405,RIPEAtlas,,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,False,2024-05-24
20473,25.7985,-80.2305,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
60149,47.1585,27.5895,RIPEAtlas,,47.1683469839,27.5749470609,Iași,Iasi,RO,False,2024-05-24
20473,33.7795,-84.4205,RIPEAtlas,,33.830013854,-84.3999493833,Atlanta,Georgia,US,False,2024-05-24
20473,35.6195,139.7395,RIPEAtlas,,35.6850169058,139.751407429,Tokyo,Tokyo,JP,False,2024-05-24
20473,43.6505,-79.3605,RIPEAtlas,,43.6999798778,-79.4200207944,Toronto,Ontario,CA,False,2024-05-24
60149,45.7695,21.2305,RIPEAtlas,,45.7588206167,21.2234484443,Timișoara,Timis,RO,False,2024-05-24
48362,47.2705,9.6105,RIPEAtlas,,47.1337237743,9.51666947291,Vaduz,,LI,False,2024-05-24
55002,1.3005,103.7905,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
202196,39.0115,-77.4595,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
13925,37.4675,-121.9185,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
7247,37.4685,-121.9185,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
9145,53.6005,8.6285,RIPEAtlas,,53.5504380484,8.57998246118,Bremerhaven,Bremen,DE,False,2024-05-24
131743,-0.2885,100.4095,RIPEAtlas,,-0.30314817414,100.361460326,Bukittinggi,Sumatera Barat,ID,False,2024-05-24
5378,53.0875,-2.4105,RIPEAtlas,,53.0003682649,-2.18000675598,Stoke,Stoke-on-Trent,GB,False,2024-05-24
15600,47.1585,7.5895,RIPEAtlas,,47.2120020986,7.53699660776,Solothurn,Solothurn,CH,False,2024-05-24
7922,40.0115,-76.3305,RIPEAtlas,,40.0377744741,-76.3057664405,Lancaster,Pennsylvania,US,False,2024-05-24
12683,44.2095,43.1305,RIPEAtlas,,44.0799566844,43.09002071,Pyatigorsk,Stavropol'',RU,False,2024-05-24
49828,55.9405,37.5005,RIPEAtlas,,55.7521641226,37.6155228259,Moscow,Moskva,RU,False,2024-05-24
60294,48.1285,11.1605,RIPEAtlas,,48.3500061229,10.8999958889,Augsburg,Bayern,DE,False,2024-05-24
7922,26.9105,-82.2895,RIPEAtlas,,27.0000431508,-82.105696657,Port Charlotte,Florida,US,False,2024-05-24
7922,39.8905,-104.8795,RIPEAtlas,,39.7391880484,-104.984015952,Denver,Colorado,US,False,2024-05-24
701,39.0475,-78.1585,RIPEAtlas,,39.1787313019,-78.1666347674,Winchester,Virginia,US,False,2024-05-24
7545,-33.8705,151.0015,RIPEAtlas,,-33.9200109672,151.185179809,Sydney,New South Wales,AU,False,2024-05-24
50266,52.3905,5.2315,RIPEAtlas,,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,False,2024-05-24
20686,49.2815,11.1015,RIPEAtlas,,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,False,2024-05-24
15955,47.1085,9.5275,RIPEAtlas,,47.1337237743,9.51666947291,Vaduz,,LI,False,2024-05-24
53166,-20.7885,-49.3625,RIPEAtlas,,-20.7996231905,-49.3899674902,São José do Rio Preto,São Paulo,BR,False,2024-05-24
7922,38.0475,-122.1625,RIPEAtlas,,38.1119488719,-122.258052004,Vallejo,California,US,False,2024-05-24
17511,34.7575,135.1475,RIPEAtlas,,34.6799878123,135.169981648,Kōbe,Hyogo,JP,False,2024-05-24
17506,35.4395,139.6375,RIPEAtlas,,35.5299876089,139.705001993,Kawasaki,Kanagawa,JP,False,2024-05-24
3320,48.2805,11.5585,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
57353,52.7315,10.2285,RIPEAtlas,,52.2499747916,10.500020303,Braunschweig,Niedersachsen,DE,False,2024-05-24
3209,54.7915,9.4285,RIPEAtlas,,54.7837477815,9.43331538762,Flensburg,Schleswig-Holstein,DE,False,2024-05-24
211588,52.3405,4.8905,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
3215,43.6015,1.4505,RIPEAtlas,,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,False,2024-05-24
205112,51.1915,6.8705,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
201201,54.6875,25.2815,RIPEAtlas,,54.6833663118,25.3166352933,Vilnius,Vilniaus,LT,False,2024-05-24
5617,49.8095,19.0815,RIPEAtlas,,50.2603804719,19.0200170478,Katowice,Silesian,PL,False,2024-05-24
8758,47.6805,8.6315,RIPEAtlas,,47.7060030907,8.63299852333,Schaffhausen,Schaffhausen,CH,False,2024-05-24
12322,48.8315,2.4115,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
199081,37.9775,23.7315,RIPEAtlas,,37.9833262319,23.7333210843,Athens,Attiki,GR,False,2024-05-24
199081,40.6385,22.9415,RIPEAtlas,,40.6961063833,22.8850007718,Thessaloniki,Kentriki Makedonia,GR,False,2024-05-24
14593,63.7505,-68.5185,RIPEAtlas,,63.7504593789,-68.5001917461,Iqaluit,Nunavut,CA,False,2024-05-24
6079,41.8885,-87.6625,RIPEAtlas,,41.8299906607,-87.7500549741,Chicago,Illinois,US,False,2024-05-24
30722,43.7885,11.2375,RIPEAtlas,,43.7800008332,11.2500003648,Florence,Toscana,IT,False,2024-05-24
6364,28.6305,-81.4425,RIPEAtlas,,28.509976826,-81.3800303566,Orlando,Florida,US,False,2024-05-24
142348,-6.5995,106.8075,RIPEAtlas,,-6.57000079461,106.750010945,Bogor,Jawa Barat,ID,False,2024-05-24
200846,51.5115,6.8675,RIPEAtlas,,51.429973164,6.75001664087,Duisburg,Nordrhein-Westfalen,DE,False,2024-05-24
8881,51.5615,9.9075,RIPEAtlas,,51.5204327587,9.92000402695,Göttingen,Niedersachsen,DE,False,2024-05-24
397423,40.6075,-74.1825,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
2107,45.9785,15.0975,RIPEAtlas,,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,False,2024-05-24
19318,40.7775,-74.0715,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
150436,1.3485,103.8185,RIPEAtlas,,1.29303346649,103.855820678,Singapore,,SG,False,2024-05-24
7922,39.8095,-105.1015,RIPEAtlas,,39.7391880484,-104.984015952,Denver,Colorado,US,False,2024-05-24
