ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
Fiber Alley Datacenters,Fiber Alley 8915,32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2024-05-23
Fiber Alley Datacenters,Fiber Alley 8917,32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2024-05-23
KINX Inc.,KINX Bundang,37.4386111,127.1377778,Songnam,Gyeonggi-do,KR,PeeringDB,2024-05-23
KINX Inc.,KINX Sangam,37.6527358627,126.83724852,Goyang,Gyeonggi-do,KR,PeeringDB,2024-05-23
Yotta Data Services Private Limited,YOTTA NM1,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2024-05-23
"EdgeUno, Inc.",EdgeUno Datacenter Mexico (QRO2),20.6300185333,-100.379981732,Querétaro,Querétaro,MX,PeeringDB,2024-05-23
"EdgeUno, Inc.",EdgeUno Datacenter Queretaro Mexico (QRO1),NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"Binary Net, LLC",Lincoln Data Centers,40.8199747915,-96.6800008563,Lincoln,Nebraska,US,PeeringDB,2024-05-23
"Binary Net, LLC",Binary Net Vault,40.8199747915,-96.6800008563,Lincoln,Nebraska,US,PeeringDB,2024-05-23
InterRacks,InterDC Enschede Marssteden,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,PeeringDB,2024-05-23
CAMTEL,Camtel Bepanda,4.06040976859,9.70999100611,Douala,Littoral,CM,PeeringDB,2024-05-23
Cameroon Postal Services,CAMPOST Data Center Yaoundé,3.86670066214,11.5166507555,Yaounde,Centre,CM,PeeringDB,2024-05-23
DNA Oyj,DNA Oulu Torikatu,64.9999975781,25.4700109443,Oulu,Northern Ostrobothnia,FI,PeeringDB,2024-05-23
SDC Hosting and Support Ltd,SDC Colchester1,52.0703475129,1.16999548199,Ipswich,Suffolk,GB,PeeringDB,2024-05-23
Ukrainian Internet Names Center LTD,Ukrnames Data Centre,49.9999829296,36.250024779,Kharkiv,Kharkiv,UA,PeeringDB,2024-05-23
Stream Data Centers,Stream Data Centers - Chicago II,42.0483494253,-87.699954673,Evanston,Illinois,US,PeeringDB,2024-05-23
Boom! Inc.,Boom! Waab 1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
RTI Connectivity Pte. Ltd,RTI Sunshine Coast CLS,-26.6799877739,153.050027221,Sunshine Coast,Queensland,AU,PeeringDB,2024-05-23
Green Datacenter AG,greenDatacenter Dielsdorf,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2024-05-23
DATA4 Luxembourg s.a r.l,DATA4 Madrid-Alcobendas - MAD1,40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,PeeringDB,2024-05-23
DATA4 Luxembourg s.a r.l,DATA4 Paris Marcoussis PAR2,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,PeeringDB,2024-05-23
HOTLINK INTERNET LTDA,HOTlink Internet LTDA,-8.07564532586,-34.915605511,Recife,Pernambuco,BR,PeeringDB,2024-05-23
Brainshare Technologies and Services Nigeria Limited,Ninext Data Center,6.44326165348,3.39153107121,Lagos,Lagos,NG,PeeringDB,2024-05-23
Energy Group Networks LLC,OpenColo,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
Datema Bilsim Ticaret Anonim Sirketi,DATACASA DC IST-1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Digital Realty,Digital Realty DFW18 (1210 Integrity Dr),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
Tzee''s Multi Services (Pvt.) Limited,Tzee''s Multi Services DataCentre,24.8699922882,66.99000891,Karachi,Sind,PK,PeeringDB,2024-05-23
SONDA S.A.,SONDA - Quilicura,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
SONDA S.A.,SONDA - Kudos,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
SONDA S.A.,SONDA - Teatinos,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
Beyond.pl sp. z o.o.,Beyond.pl - DC2 / Poznan,52.4057533967,16.8999397366,Poznań,Greater Poland,PL,PeeringDB,2024-05-23
Beyond.pl sp. z o.o.,Beyond.pl - DC1 / Poznan,52.4057533967,16.8999397366,Poznań,Greater Poland,PL,PeeringDB,2024-05-23
KLNUSA,KLNUSA,-6.96661741245,110.42001949,Semarang,Jawa Tengah,ID,PeeringDB,2024-05-23
Carrier Connect Systems Ltd.,Carrier Connect Spencer,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,PeeringDB,2024-05-23
"Tohoku Intelligent Telecommunication Co., Inc.",仙台中央データセンター,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
XeonBD,XeonBD,23.7230597117,90.4085794667,Dhaka,Dhaka,BD,PeeringDB,2024-05-23
GlobalConnect Group,GlobalConnect Gothenburg,57.7500008333,12.0000321031,Göteborg,Västra Götaland,SE,PeeringDB,2024-05-23
GlobalConnect Group,GlobalConnect Järfälla,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix SG5 - Singapore,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
RackBank Datacenters Private Ltd,Rackbank DC Central India,22.7150592234,75.8650227447,Indore,Madhya Pradesh,IN,PeeringDB,2024-05-23
Advanced MedioMatrix,Advanced MedioMatrix,49.1203466991,6.18002559269,Metz,Lorraine,FR,PeeringDB,2024-05-23
NorthC Datacenters,NorthC Rotterdam Zestienhoven 1,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2024-05-23
NorthC Datacenters,NorthC Nieuwegein,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,PeeringDB,2024-05-23
ColoHouse Premier Datacenter,ColoHouse New York,40.9199945262,-74.1700053321,Paterson,New Jersey,US,PeeringDB,2024-05-23
Alpes Networks SAS,Alpes Networks DataCenter,45.8999747915,6.1166702867,Annecy,Rhône-Alpes,FR,PeeringDB,2024-05-23
DTP,DTP GSD Alpha,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
PT Lintas Telematika Nusantara,PT Lintas Telematika Nusantara,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
"DartPoints, LLC","DartPoints North Liberty, IA",41.6610862417,-91.5299792905,Iowa City,Iowa,US,PeeringDB,2024-05-23
SERVICIOS INGENIERIA Y PRODUCTOS EN TELECOMUNICACIONES SpA (SIPTEL CHILE),DataCenter Siptelchile,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
ZoneTech Networks Inc.,ZT-DC-01,45.4000053091,-71.8999888526,Sherbrooke,Québec,CA,PeeringDB,2024-05-23
Bahamas Logistic Center Ltd.,Secure Shore Data Center,25.0833901154,-77.3500437843,Nassau,,BS,PeeringDB,2024-05-23
Cellnex Netherlands B.V.,Cellnex Datacenter Den Haag,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,PeeringDB,2024-05-23
Vocus Group,Vocus Mitcham MEL04,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix ML5 - Milan,45.4699751984,9.20500890976,Milan,Lombardia,IT,PeeringDB,2024-05-23
Vetta Online Ltd,Vetta CH01,-43.5350215954,172.630023156,Christchurch,Canterbury,NZ,PeeringDB,2024-05-23
NaviSite LLC,Navisite Andover,42.6336883739,-71.3166911231,Lowell,Massachusetts,US,PeeringDB,2024-05-23
NaviSite LLC,Navisite Santa Clara,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
NaviSite LLC,Navisite Woking UK,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2024-05-23
NaviSite LLC,Navisite Redhill UK,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
FUNDEP - Fundação de Desenvolvimento da Pesquisa,PoP-MG,-19.9150260225,-43.9150045182,Belo Horizonte,Minas Gerais,BR,PeeringDB,2024-05-23
"Chunghwa Telecom Co., Ltd.",CHT Zhubei IDC,24.8333333333,121.011944444,Zhubei,Hsinchu,TW,PeeringDB,2024-05-23
Globe Telecom,Globe Data Center (MK2),14.5504413035,120.999993855,Pasay City,Metropolitan Manila,PH,PeeringDB,2024-05-23
Globe Telecom,Globe Data Center (CB1),10.3199760121,123.900075235,Cebu,Cebu,PH,PeeringDB,2024-05-23
EQUADEX SAS,PAM00,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
T-Mobile Czech Republic a.s.,T-Mobile CZ DC7,50.0833370149,14.4659797757,Prague,Prague,CZ,PeeringDB,2024-05-23
1547 Critical Systems Realty,1547 New York,40.9199945262,-74.1700053321,Paterson,New Jersey,US,PeeringDB,2024-05-23
Sungard Availability Services,Sungard AS Philadelphia,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,PeeringDB,2024-05-23
Sungard Availability Services,Sungard AS Aurora,39.6958573599,-104.80849695,Aurora,Colorado,US,PeeringDB,2024-05-23
Sungard Availability Services,Sungard AS Carlstadt 777,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
The Houston Bunker,Houston Bunker,30.3120632111,-95.4558636899,Conroe,Texas,US,PeeringDB,2024-05-23
Rogers Capital Technology Services Ltd,Rogers Capital Data Center,-20.3161901664,57.5166336658,Curepipe,,MU,PeeringDB,2024-05-23
intersaar GmbH,intersaar SB3,49.250390441,6.97000321313,Saarbrücken,Saarland,DE,PeeringDB,2024-05-23
Total Information Management Corporation,Total Information Management Corp. Makati,14.5504413035,120.999993855,Pasay City,Metropolitan Manila,PH,PeeringDB,2024-05-23
Asosiasi Penyelenggara Jasa Internet Indonesia,IIX-Sumut,3.57997397757,98.6500402415,Medan,Sumatera Utara,ID,PeeringDB,2024-05-23
Asosiasi Penyelenggara Jasa Internet Indonesia,IIX-Medan,3.57997397757,98.6500402415,Medan,Sumatera Utara,ID,PeeringDB,2024-05-23
Office for Information Technologies and e-Government of Serbia,Državni Data Centar DDC,44.0199603465,20.9200044339,Kragujevac,Šumadijski,RS,PeeringDB,2024-05-23
ODATA COLOMBIA SAS,Odata DC BG01,4.59642356253,-74.0833439552,Bogota,Bogota,CO,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank San Diego (SAN1),32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2024-05-23
WEBINDUSTRIE,Cyrès,47.3803753856,0.69994665386,Tours,Centre,FR,PeeringDB,2024-05-23
WEBINDUSTRIE,Datacenter Cyrès,47.3803753856,0.69994665386,Tours,Centre,FR,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank McLean (IAD2),38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Atlanta (ATL3),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Pittsburgh (PIT2),40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Chicago (ORD2),41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Chicago (ORD4),41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Denver (DEN3),39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Denver (DEN4),39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Piscataway (EWR2),40.7004213654,-74.1700053321,Newark,New Jersey,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Dallas (DFW4),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Dallas (DFW7),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Austin (AUS1),30.2669496857,-97.7427783628,Austin,Texas,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Waco (ACT1),31.5491711619,-97.1463806577,Waco,Texas,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Kansas City (MCI3),39.1135805169,-94.6301463771,Kansas City,Kansas,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Minneapolis (MSP4),44.9799792674,-93.2517863381,Minneapolis,Minnesota,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Indianapolis (IND1),39.7499884227,-86.1700480568,Indianapolis,Indiana,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Indianapolis (IND2),39.7499884227,-86.1700480568,Indianapolis,Indiana,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Santa Clara (SFO1),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Los Angeles (LAX1),33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Irvine (SNA2),33.6804105825,-117.829950197,Irvine,California,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Phoenix (PHX1),33.5399798778,-112.069991701,Phoenix,Arizona,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Phoenix (PHX2),33.5399798778,-112.069991701,Phoenix,Arizona,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Phoenix (PHX3),33.4239146108,-111.736084434,Mesa,Arizona,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Salt Lake City (SLC4),40.7750162954,-111.930051922,Salt Lake City,Utah,US,PeeringDB,2024-05-23
"DataBank, Ltd.",DataBank Salt Lake City (SLC5),40.7750162954,-111.930051922,Salt Lake City,Utah,US,PeeringDB,2024-05-23
ITRIO SERVIÇOS DE INTERNET LTDA,ITRIO EDGE SP3,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
CAMTEL,Camtel Datacenter Zamengoe-Yaounde,3.86670066214,11.5166507555,Yaounde,Centre,CM,PeeringDB,2024-05-23
Orange Cameroun SA,Orange Cameroun Datacenter Makepe-Douala,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"Alternative Choice Wireless, LLC",ACW Winter Haven,28.0219187612,-81.7330062273,Winter Haven,Florida,US,PeeringDB,2024-05-23
Nexlinx Networks Pvt Ltd,Nexlinx Lahore,31.5599715363,74.3500247792,Lahore,Punjab,PK,PeeringDB,2024-05-23
LCL Belgium,LCL Brussels South,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2024-05-23
CV Atha Media Prima,Atha Media Prima DC Purwokerto,-7.71881956089,109.015402383,Cilacap,Jawa Tengah,ID,PeeringDB,2024-05-23
BR.Digital,BR.Digital Brasília (BSA1),-15.7833402315,-47.9160522884,Brasília,Distrito Federal,BR,PeeringDB,2024-05-23
HOMENET PRIVATE LIMITED,Homenet Lahore,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
TDC A/S,TDC Borups Allé,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2024-05-23
DEV Italia Srl.,DEV Italia DataCenter Pisa,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"ScaleMatrix Holdings, Inc.",ScaleMatrix San Diego Data Center US-West 01,32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2024-05-23
"ScaleMatrix Holdings, Inc.",ScaleMatrix Dallas Data Center US-South 01,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
"ScaleMatrix Holdings, Inc.",ScaleMatrix Seattle Data Center US-West 02,47.2113159374,-122.515013063,Tacoma,Washington,US,PeeringDB,2024-05-23
"ScaleMatrix Holdings, Inc.",ScaleMatrix Jacksonville Data Center US-South 02,30.3300207713,-81.6699868181,Jacksonville,Florida,US,PeeringDB,2024-05-23
AL Nayi for Information and Communication Consulting Company LLC,NaiTel Aqaba,29.5269948517,35.077693236,Al Aqabah,Aqaba,JO,PeeringDB,2024-05-23
Ante Mediam LLC,Parkovyi DC,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
SFR SA,SFR Netcenter Grenoble,45.1803804719,5.72000199242,Grenoble,Rhône-Alpes,FR,PeeringDB,2024-05-23
EUCLYDE DATACENTERS by nLighten,nLighten Euclyde DC2-Besancon QYB1,47.2299969677,6.03000890974,Besançon,Franche-Comté,FR,PeeringDB,2024-05-23
ENGINYRING Europe SRL,LayerBridge WhiteGate,44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2024-05-23
OPEN DC SDN BHD,Open DC JB2 - Menara Ansar,1.48002463674,103.730040242,Johor Bahru,Johor,MY,PeeringDB,2024-05-23
Comway Telecommunication SRL,Comway Sibiu,45.7971128531,24.1371207262,Sibiu,Sibiu,RO,PeeringDB,2024-05-23
WhiteHat,WhiteHat 2,45.2919961459,27.9690035388,Brăila,Braila,RO,PeeringDB,2024-05-23
Reflex Solutions (Pty) Ltd,Reflex Solutions,-26.17004474,28.0300097236,Johannesburg,Gauteng,ZA,PeeringDB,2024-05-23
Wipak Walsrode GmbH,Wipak Walsrode,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,PeeringDB,2024-05-23
High Availability Hosting Limited,HA Hosting DC2,53.3666766552,-1.49999658345,Sheffield,South Yorkshire,GB,PeeringDB,2024-05-23
Seeweb Srl,Seeweb FRO2,42.3503981721,13.3900247789,L''Aquila,Abruzzo,IT,PeeringDB,2024-05-23
Softdados Telecomunicações,Softdados Aracaju POP,-10.9000207328,-37.1199670833,Aracaju,Sergipe,BR,PeeringDB,2024-05-23
High Availability Hosting Limited,HA Hosting DC3,52.4749739778,-1.9199967869,Birmingham,West Midlands,GB,PeeringDB,2024-05-23
1 Telecom Servicos de Internet LTDA,1 Telecom,-8.07564532586,-34.915605511,Recife,Pernambuco,BR,PeeringDB,2024-05-23
Mitues Global Teknolojiler Ltd. Sti.,Mitues Istanbul,41.1049961538,29.0100015856,Istanbul,Istanbul,TR,PeeringDB,2024-05-23
TsingYao,TsingYao Inner Mongolia DC,40.8199747915,111.659995482,Hohhot,Nei Mongol,CN,PeeringDB,2024-05-23
LEITWERK AG,BADEN CLOUD Appenweier (APW01),48.5799662466,7.75000728215,Strasbourg,Alsace,FR,PeeringDB,2024-05-23
Best Telecom,Besttelecom Chanthabouly,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
TsingYao,TsingYao HeBei DC,40.9603796581,117.930000365,Chengde,Hebei,CN,PeeringDB,2024-05-23
Globe Telecom,Globe Data Center (QC2),14.6504351999,121.029966186,Quezon City,Metropolitan Manila,PH,PeeringDB,2024-05-23
BIT-TEC Tecnologia Ltda,BIT-TEC POP.BR.FOZ,-25.5166996065,-54.6160567643,Ciudad del Este,Alto Paran,PY,PeeringDB,2024-05-23
BIT-TEC Tecnologia Ltda,BIT-TEC POP.PY.ASU.1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
BIT-TEC Tecnologia Ltda,BIT-TEC POP.BR.PPR,-22.5300085258,-55.7299681006,Ponta Porã,Mato Grosso do Sul,BR,PeeringDB,2024-05-23
BIT-TEC Tecnologia Ltda,BIT-TEC POP.PY.CDE.2,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NTT Communications (Data Centers),NTT Com OS7 - Osaka,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
PT XL Axiata Tbk,XL Axiata Cibitung (JNB2),-6.21725746778,106.972322956,Bekasi,Jakarta Raya,ID,PeeringDB,2024-05-23
PT Telekomunikasi Indonesia Int,neuCentrIX - Karet Tengsin,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
PT Telekomunikasi Indonesia Int,neuCentrIX - Surabaya,-7.24923582065,112.750833292,Surabaya,Jawa Timur,ID,PeeringDB,2024-05-23
Graha Teknologi Nusantara,Graha Teknologi Bekasi,-6.21725746778,106.972322956,Bekasi,Jakarta Raya,ID,PeeringDB,2024-05-23
Hoinaski & Sklasky Ltda,PIX DBUG,-25.4200130017,-49.3199976009,Curitiba,Paraná,BR,PeeringDB,2024-05-23
M-net Telekommunikations GmbH,M-net Augsburg,48.3500061229,10.8999958889,Augsburg,Bayern,DE,PeeringDB,2024-05-23
LLC BYCOM SYSTEMS,BYCOM SYSTEMS Minsk,53.8999774364,27.5666271553,Minsk,Minsk,BY,PeeringDB,2024-05-23
Softbank Corp.,SoftBank Tokyo No. 4,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
conova communications GmbH,conova - Datacenter 6/7,47.8104783316,13.040020303,Salzburg,Salzburg,AT,PeeringDB,2024-05-23
DREAM CLOUD LIMITED,DREAM CLOUD Las Vegas,36.2099977814,-115.220006146,Las Vegas,Nevada,US,PeeringDB,2024-05-23
"Myanmar Country Co., Ltd.",Myanmar Country Co. Mandalay,21.9699884226,96.0850288483,Mandalay,Mandalay,MM,PeeringDB,2024-05-23
"Myanmar Country Co., Ltd.",Myanmar Country Co. Yangon,16.7833541046,96.1666776113,Rangoon,Yangon,MM,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix MU4 - Munich, Dornach",48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2024-05-23
Carrier Connect Systems Ltd.,Carrier Connect Waterfront,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,PeeringDB,2024-05-23
PT Sembilan Mediadata Nusaraya,PT Sembilan Mediadata Nusaraya,-7.24923582065,112.750833292,Surabaya,Jawa Timur,ID,PeeringDB,2024-05-23
DataBridge Sites,Databridge Sites Silver Spring,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,PeeringDB,2024-05-23
Bitcom Provedor de Servicos de Internet Ltda,PIX Bitcom,-29.1799902153,-51.1700397152,Caxias do Sul,Rio Grande do Sul,BR,PeeringDB,2024-05-23
DataBridge Sites,DataBridge Sites King of Prussia,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,PeeringDB,2024-05-23
DataBridge Sites,DataBridge Sites Aurora,41.7653951203,-88.2999955665,Aurora,Illinois,US,PeeringDB,2024-05-23
CAPITAL OUTSOURCING SAL,Capital Outsourcing Beirut,33.871975117,35.50970821,Beirut,Beirut,LB,PeeringDB,2024-05-23
Maila Networks,Maila Datacenter 01 (Porto Alegre),-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2024-05-23
dc2scale SAS,dc2scale Grenoble,45.1803804719,5.72000199242,Grenoble,Rhône-Alpes,FR,PeeringDB,2024-05-23
DAOU TECHNOLOGY,Daou MaPo,37.5663490998,126.999730997,Seoul,Seoul,KR,PeeringDB,2024-05-23
GleSYS AB,GleSYS Oulu 1,64.9999975781,25.4700109443,Oulu,Northern Ostrobothnia,FI,PeeringDB,2024-05-23
GleSYS AB,GleSYS Oulu 2,64.9999975781,25.4700109443,Oulu,Northern Ostrobothnia,FI,PeeringDB,2024-05-23
Nossa Telecom Telecomunicações Ltda,PIX Nossa Telecom PAE,-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2024-05-23
Securebit,SBDC Zürich,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2024-05-23
UKRCOM LLC,Data Center Ukr-Com,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
De Novo Limited Liability Company,Data Center DE NOVO,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
United DC Data Center,Data Center Uniteddc,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
KINX Inc.,KINX Pyeongchon,37.3480678498,126.859532836,Ansan,Gyeonggi-do,KR,PeeringDB,2024-05-23
Khazna Data Centers Limited,Khazna Data Center – Dubai,25.2299961538,55.2799743234,Dubai,Dubay,AE,PeeringDB,2024-05-23
Khazna Data Centers Limited,Khazna Data Center – Abu Dhabi,24.4666835724,54.3665933826,Abu Dhabi,Abu Dhabi,AE,PeeringDB,2024-05-23
"Gigifiber Networks, LLC",Gigifi Networks,18.4400230092,-66.1299792904,San Juan,,PR,PeeringDB,2024-05-23
BluBroadband ISP,BluBroadband Shell Ave,30.7542067658,-86.5726074643,Crestview,Florida,US,PeeringDB,2024-05-23
AITelecom S.A. de C.V.,Aitelecom Mérida,20.9666388133,-89.6166335467,Mérida,Yucatán,MX,PeeringDB,2024-05-23
Telxius Cable,Telxius Salinas CLS,-2.20003497428,-80.9800030942,Salinas,Guayas,EC,PeeringDB,2024-05-23
Telxius Cable,Telxius Barranquilla CLS,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Telxius Cable,Telxius Panama CLS,8.96801719048,-79.5330371518,Panama City,Panama,PA,PeeringDB,2024-05-23
Telxius Cable,Telefonica POP Mendoza,-32.883330059,-68.8166111671,Mendoza,Mendoza,AR,PeeringDB,2024-05-23
Telxius Cable,Telefonica POP Guatemala,14.6211346628,-90.5269655779,Guatemala,Guatemala,GT,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Bangkok 1,13.7499992055,100.516644652,Bangkok,Bangkok Metropolis,TH,PeeringDB,2024-05-23
Internexa Colombia,Internexa Bogota Bogzetta,4.59642356253,-74.0833439552,Bogota,Bogota,CO,PeeringDB,2024-05-23
Samz Broadband Networx ( SMC-PRIVATE ) LTD,Samz Broadband Networx,31.5599715363,74.3500247792,Lahore,Punjab,PK,PeeringDB,2024-05-23
Coop Telefonica Villa Gesell Ltda,Central COTEL,-36.7162227186,-56.6766028255,Mar de Ajó,Ciudad de Buenos Aires,AR,PeeringDB,2024-05-23
Cirion,Cirion La Urbina,10.5009985544,-66.9170371924,Caracas,Distrito Capital,VE,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix BX1 - Bordeaux,44.8500130402,-0.59501306294,Bordeaux,Aquitaine,FR,PeeringDB,2024-05-23
Wana Corporate,INWI Data Center,34.0252990916,-6.83613082013,Rabat,Rabat - Salé - Zemmour - Zaer,MA,PeeringDB,2024-05-23
Rede MegasNet,Megasnet IDC - FSA,-12.25001585,-38.9700091975,Feira de Santana,Bahia,BR,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Hemel Hempstead 4 Data Center (HH4),51.8803591096,-0.42001082498,Luton,Luton,GB,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Madrid 1 Data Center (MAD1),40.4000262645,-3.683351686,Madrid,Comunidad de Madrid,ES,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Johannesburg 1 Data Center (JOH1),-25.7069205538,28.2294290758,Pretoria,Gauteng,ZA,PeeringDB,2024-05-23
"The national operator of wireless communication ""WiMAX-Ukraine""",WiCOM DC Kyiv,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
"Dayco Telecom, C.A.",Daycohost - Caracas,10.5009985544,-66.9170371924,Caracas,Distrito Capital,VE,PeeringDB,2024-05-23
DIRECT LAN TELECOMUNICAÇÕES SOROCABA LTDA,Direct Lan SOR1,-23.4900016085,-47.4699813248,Sorocaba,São Paulo,BR,PeeringDB,2024-05-23
DIRECT LAN TELECOMUNICAÇÕES SOROCABA LTDA,Direct Lan SOR2 (PIRAMIDE),-23.4900016085,-47.4699813248,Sorocaba,São Paulo,BR,PeeringDB,2024-05-23
